name,description,archetype,variant_label,timeframe_label,session_label,strategy_family,direction_mode,direction_role,realized_pnl,closed_trades,win_rate_pct,profit_factor,max_drawdown_pct,total_costs,expectancy,sharpe_ratio,sortino_ratio,calmar_ratio,avg_win,avg_loss,payoff_ratio,avg_hold_bars,dominant_exit,dominant_exit_share_pct,component_count,combo_outperformance_score,combo_trade_overlap_pct,best_regime,best_unified_regime,best_regime_pnl,worst_regime,worst_unified_regime,worst_regime_pnl,dominant_regime_share_pct,regime_stability_score,regime_loss_ratio,regime_trade_count_by_label,regime_pnl_by_label,regime_pf_by_label,regime_win_rate_by_label,regime_filter_label,broker_swap_available,broker_swap_long,broker_swap_short,broker_preferred_carry_side,broker_carry_spread,mc_simulations,mc_pnl_median,mc_pnl_p05,mc_pnl_p95,mc_max_drawdown_pct_median,mc_max_drawdown_pct_p95,mc_loss_probability_pct,walk_forward_windows,walk_forward_pass_rate_pct,walk_forward_avg_validation_pnl,walk_forward_avg_test_pnl,walk_forward_avg_validation_pf,walk_forward_avg_test_pf,train_pnl,validation_pnl,validation_profit_factor,validation_closed_trades,test_pnl,test_profit_factor,test_closed_trades,trade_log_path,trade_analysis_path
trend__4h_us__near_miss_dense__trend_up,EMA trend continuation [4h_us] with denser near-miss optimization focused on trend_up,near_miss_optimized,4h_us,4h,us,trend__4h_us__near_miss_dense__trend_up,both,combined,24827.94997,29,65.51724,10.68385,0.52546,9.08470,856.13621,0.19558,2.96539,47.25015,1441.67378,-256.38519,5.62308,54.96552,take_profit,34.48276,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,24694.22496,trend_up_vol_mid,orderly_trend,133.72501,96.55172,1.00000,0.00000,"{""trend_up_vol_high"": 28, ""trend_up_vol_mid"": 1}","{""trend_up_vol_high"": 24694.22495667527, ""trend_up_vol_mid"": 133.72501318024462}","{""trend_up_vol_high"": 10.631689471130155, ""trend_up_vol_mid"": 999.0}","{""trend_up_vol_high"": 64.28571428571429, ""trend_up_vol_mid"": 100.0}",trend_up,1,-87.07000,13.23000,short,-100.30000,500,24516.81301,-169.49318,71539.78088,0.78600,1.78500,6.60000,2,100.00000,5070.88804,5804.55844,5.54409,501.72186,6167.30688,6838.76271,7.97112,7,5500.62789,999.00000,2,artifacts\research\xauusd\candidates\trend__4h_us__near_miss_dense__trend_up_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\trend__4h_us__near_miss_dense__trend_up_symbol_candidate_analysis.txt
trend__4h_us__exit_fastfail__near_miss_patient,EMA trend continuation [4h_us] with fast-fail exits with patient near-miss optimization,near_miss_optimized,4h_us,4h,us,trend__4h_us__exit_fastfail__near_miss_patient,both,combined,9251.81149,59,49.15254,2.49764,0.99166,21.73608,156.81036,0.15723,0.63769,9.32966,532.04907,-205.92038,2.58376,19.50847,trailing_stop,38.98305,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,9380.19110,trend_up_vol_mid,orderly_trend,-128.37960,98.30508,0.98650,0.01369,"{""trend_up_vol_high"": 58, ""trend_up_vol_mid"": 1}","{""trend_up_vol_high"": 9380.191096879402, ""trend_up_vol_mid"": -128.3796024668625}","{""trend_up_vol_high"": 2.5506416853990705, ""trend_up_vol_mid"": 0.0}","{""trend_up_vol_high"": 50.0, ""trend_up_vol_mid"": 0.0}",,1,-87.07000,13.23000,short,-100.30000,500,8517.49774,-704.10133,23065.72728,1.54219,3.03942,6.80000,2,100.00000,786.91868,7047.69258,1.51468,17.12043,2461.70701,654.18117,1.36682,16,5882.43338,22.69448,4,artifacts\research\xauusd\candidates\trend__4h_us__exit_fastfail__near_miss_patient_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\trend__4h_us__exit_fastfail__near_miss_patient_symbol_candidate_analysis.txt
trend__4h_us__exit_fastfail__near_miss_patient__trend_up_vol_high,EMA trend continuation [4h_us] with fast-fail exits with patient near-miss optimization focused on trend_up_vol_high,near_miss_optimized,4h_us,4h,us,trend__4h_us__exit_fastfail__near_miss_patient__trend_up_vol_high,both,combined,3780.73017,37,48.64865,1.82854,0.87838,15.68010,102.18190,0.21629,0.36258,4.30421,463.54799,-240.16493,1.93012,6.59459,take_profit,32.43243,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,3780.73017,trend_up_vol_high,trend_expansion,3780.73017,100.00000,1.00000,0.00000,"{""trend_up_vol_high"": 37}","{""trend_up_vol_high"": 3780.7301706367934}","{""trend_up_vol_high"": 1.8285381041071236}","{""trend_up_vol_high"": 48.64864864864865}",trend_up_vol_high,1,-87.07000,13.23000,short,-100.30000,500,3574.79057,-792.96242,8186.01750,1.45042,2.92672,9.80000,2,100.00000,1119.65295,3148.65435,2.72669,8.02266,-532.39798,844.22829,1.79407,7,2473.88601,10.44680,4,artifacts\research\xauusd\candidates\trend__4h_us__exit_fastfail__near_miss_patient__trend_up_vol_high_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\trend__4h_us__exit_fastfail__near_miss_patient__trend_up_vol_high_symbol_candidate_analysis.txt
trend__4h_us__exit_fastfail__near_miss_patient__trend_up,EMA trend continuation [4h_us] with fast-fail exits with patient near-miss optimization focused on trend_up,near_miss_optimized,4h_us,4h,us,trend__4h_us__exit_fastfail__near_miss_patient__trend_up,both,combined,24547.49266,17,64.70588,21.92318,0.52546,5.29322,1443.97016,0.25297,6.35063,46.71641,2338.24658,-195.53662,11.95810,86.94118,take_profit,35.29412,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,24547.49266,trend_up_vol_high,trend_expansion,24547.49266,100.00000,1.00000,0.00000,"{""trend_up_vol_high"": 17}","{""trend_up_vol_high"": 24547.49265833539}","{""trend_up_vol_high"": 21.923184643844408}","{""trend_up_vol_high"": 64.70588235294117}",trend_up,1,-87.07000,13.23000,short,-100.30000,500,24382.94126,-183.70491,71617.54333,0.48334,1.17559,6.60000,2,100.00000,1787.91877,5456.66400,4.15781,9.30853,5234.11459,2294.44657,2.80518,9,2848.89073,5.00614,6,artifacts\research\xauusd\candidates\trend__4h_us__exit_fastfail__near_miss_patient__trend_up_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\trend__4h_us__exit_fastfail__near_miss_patient__trend_up_symbol_candidate_analysis.txt
trend__4h_us__exit_fastfail__near_miss_protective,EMA trend continuation [4h_us] with fast-fail exits with protective near-miss optimization,near_miss_optimized,4h_us,4h,us,trend__4h_us__exit_fastfail__near_miss_protective,both,combined,6114.83262,61,44.26230,2.15177,0.92686,22.58565,100.24316,0.14479,0.49358,6.59740,423.10761,-156.14920,2.70964,17.01639,trailing_stop,44.26230,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,6130.02208,trend_up_vol_mid,orderly_trend,-15.18945,98.36066,0.99753,0.00248,"{""trend_up_vol_high"": 60, ""trend_up_vol_mid"": 1}","{""trend_up_vol_high"": 6130.02207537133, ""trend_up_vol_mid"": -15.189450803472374}","{""trend_up_vol_high"": 2.1579442746994255, ""trend_up_vol_mid"": 0.0}","{""trend_up_vol_high"": 45.0, ""trend_up_vol_mid"": 0.0}",,1,-87.07000,13.23000,short,-100.30000,500,5513.33201,-1467.65487,15834.25244,1.48189,2.98416,10.40000,2,100.00000,937.00803,7126.08576,1.84048,18.57577,1129.90881,625.58365,1.38460,16,5882.43338,22.69448,4,artifacts\research\xauusd\candidates\trend__4h_us__exit_fastfail__near_miss_protective_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\trend__4h_us__exit_fastfail__near_miss_protective_symbol_candidate_analysis.txt
trend__4h_us__exit_fastfail__near_miss_protective__trend_up_vol_high,EMA trend continuation [4h_us] with fast-fail exits with protective near-miss optimization focused on trend_up_vol_high,near_miss_optimized,4h_us,4h,us,trend__4h_us__exit_fastfail__near_miss_protective__trend_up_vol_high,both,combined,9527.72899,32,37.50000,3.68625,0.67140,12.04893,297.74153,0.17335,1.33140,14.19075,1089.54872,-177.34278,6.14374,19.62500,stop_loss,34.37500,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,9527.72899,trend_up_vol_high,trend_expansion,9527.72899,100.00000,1.00000,0.00000,"{""trend_up_vol_high"": 32}","{""trend_up_vol_high"": 9527.728993517141}","{""trend_up_vol_high"": 3.6862466410378265}","{""trend_up_vol_high"": 37.5}",trend_up_vol_high,1,-87.07000,13.23000,short,-100.30000,500,8788.90277,-1664.93096,29975.13390,1.38523,2.73045,20.60000,2,100.00000,995.12341,2934.06474,2.28308,4.77867,419.80396,1449.59487,2.56268,6,2044.70679,3.95882,6,artifacts\research\xauusd\candidates\trend__4h_us__exit_fastfail__near_miss_protective__trend_up_vol_high_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\trend__4h_us__exit_fastfail__near_miss_protective__trend_up_vol_high_symbol_candidate_analysis.txt
trend__4h_us__exit_fastfail__near_miss_protective__trend_up,EMA trend continuation [4h_us] with fast-fail exits with protective near-miss optimization focused on trend_up,near_miss_optimized,4h_us,4h,us,trend__4h_us__exit_fastfail__near_miss_protective__trend_up,both,combined,19856.43598,24,50.00000,8.28920,1.05540,7.77434,827.35150,0.19497,2.27369,18.81418,1881.71037,-227.00737,8.28920,51.20833,trailing_stop,37.50000,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,19856.43598,trend_up_vol_high,trend_expansion,19856.43598,100.00000,1.00000,0.00000,"{""trend_up_vol_high"": 24}","{""trend_up_vol_high"": 19856.43597554704}","{""trend_up_vol_high"": 8.289203856645974}","{""trend_up_vol_high"": 50.0}",trend_up,1,-87.07000,13.23000,short,-100.30000,500,18978.02124,-2407.17008,60520.93174,1.35457,3.28070,28.00000,2,100.00000,2029.46711,2423.38691,5.16603,3.16158,23.58206,2734.04704,4.66851,9,2419.71151,3.12197,8,artifacts\research\xauusd\candidates\trend__4h_us__exit_fastfail__near_miss_protective__trend_up_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\trend__4h_us__exit_fastfail__near_miss_protective__trend_up_symbol_candidate_analysis.txt
trend__4h_us__exit_fastfail__near_miss_dense,EMA trend continuation [4h_us] with fast-fail exits with denser near-miss optimization,near_miss_optimized,4h_us,4h,us,trend__4h_us__exit_fastfail__near_miss_dense,both,combined,25031.54264,48,45.83333,7.48131,0.99166,14.64184,521.49047,0.15310,2.83474,25.24217,1313.34786,-148.54271,8.84155,53.66667,trailing_stop,29.16667,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,25159.92224,trend_up_vol_mid,orderly_trend,-128.37960,97.91667,0.99492,0.00510,"{""trend_up_vol_high"": 47, ""trend_up_vol_mid"": 1}","{""trend_up_vol_high"": 25159.922238733147, ""trend_up_vol_mid"": -128.3796024668625}","{""trend_up_vol_high"": 7.738547513031967, ""trend_up_vol_mid"": 0.0}","{""trend_up_vol_high"": 46.808510638297875, ""trend_up_vol_mid"": 0.0}",,1,-87.07000,13.23000,short,-100.30000,500,23983.31871,-541.57489,71702.81242,0.94681,2.05798,7.20000,2,100.00000,3245.93002,5977.43305,3.40886,8.39638,5168.74139,4442.47189,4.85437,12,7616.41656,13.50807,6,artifacts\research\xauusd\candidates\trend__4h_us__exit_fastfail__near_miss_dense_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\trend__4h_us__exit_fastfail__near_miss_dense_symbol_candidate_analysis.txt
trend__4h_us__exit_fastfail__near_miss_dense__trend_up_vol_high,EMA trend continuation [4h_us] with fast-fail exits with denser near-miss optimization focused on trend_up_vol_high,near_miss_optimized,4h_us,4h,us,trend__4h_us__exit_fastfail__near_miss_dense__trend_up_vol_high,both,combined,26433.77663,25,68.00000,19.40176,0.58458,7.87888,1057.35107,0.22507,4.72520,45.21807,1639.42689,-179.56007,9.13024,54.72000,take_profit,40.00000,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,26433.77663,trend_up_vol_high,trend_expansion,26433.77663,100.00000,1.00000,0.00000,"{""trend_up_vol_high"": 25}","{""trend_up_vol_high"": 26433.776625534163}","{""trend_up_vol_high"": 19.401764469297085}","{""trend_up_vol_high"": 68.0}",trend_up_vol_high,1,-87.07000,13.23000,short,-100.30000,500,25765.62559,1442.39569,72807.20667,0.48973,1.04303,0.80000,2,100.00000,1274.61548,7481.92353,1.89861,10.75055,11882.82730,806.99512,1.27203,15,6270.88120,12.98931,11,artifacts\research\xauusd\candidates\trend__4h_us__exit_fastfail__near_miss_dense__trend_up_vol_high_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\trend__4h_us__exit_fastfail__near_miss_dense__trend_up_vol_high_symbol_candidate_analysis.txt
trend__4h_us__exit_fastfail__near_miss_dense__trend_up,EMA trend continuation [4h_us] with fast-fail exits with denser near-miss optimization focused on trend_up,near_miss_optimized,4h_us,4h,us,trend__4h_us__exit_fastfail__near_miss_dense__trend_up,both,combined,25314.28737,30,63.33333,12.04958,0.52546,9.37457,843.80958,0.19622,3.61189,48.17570,1452.90842,-208.27024,6.97607,52.66667,take_profit,33.33333,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,25180.56236,trend_up_vol_mid,orderly_trend,133.72501,96.66667,1.00000,0.00000,"{""trend_up_vol_high"": 29, ""trend_up_vol_mid"": 1}","{""trend_up_vol_high"": 25180.562356552688, ""trend_up_vol_mid"": 133.72501318024462}","{""trend_up_vol_high"": 11.991210679667603, ""trend_up_vol_mid"": 999.0}","{""trend_up_vol_high"": 62.06896551724138, ""trend_up_vol_mid"": 100.0}",trend_up,1,-87.07000,13.23000,short,-100.30000,500,24906.18469,70.43403,72337.17799,0.67669,1.36899,4.60000,2,100.00000,4614.39464,5804.55844,5.38179,501.72186,6653.64428,6838.76271,7.97112,7,5500.62789,999.00000,2,artifacts\research\xauusd\candidates\trend__4h_us__exit_fastfail__near_miss_dense__trend_up_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\trend__4h_us__exit_fastfail__near_miss_dense__trend_up_symbol_candidate_analysis.txt
volatility_breakout__4h_us__exit_fastfail__near_miss_patient,Generic volatility breakout [4h_us] with fast-fail exits with patient near-miss optimization,near_miss_optimized,4h_us,4h,us,volatility_breakout,long_only,long_leg,23445.50196,10,20.00000,24.46876,1.19493,3.06535,2344.55020,0.30367,16.11792,19.62079,12222.25555,-124.87614,97.87503,242.90000,trailing_stop,40.00000,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,23445.50196,trend_up_vol_high,trend_expansion,23445.50196,100.00000,1.00000,0.00000,"{""trend_up_vol_high"": 10}","{""trend_up_vol_high"": 23445.50196498139}","{""trend_up_vol_high"": 24.46875650997011}","{""trend_up_vol_high"": 20.0}",,1,-87.07000,13.23000,short,-100.30000,500,23294.23192,-1359.12232,72080.64015,0.69608,1.39339,39.00000,2,100.00000,1751.17651,1705.73660,8.40800,3.98620,1285.31449,2461.31740,13.52510,6,2491.54321,5.70533,4,artifacts\research\xauusd\candidates\volatility_breakout__4h_us__exit_fastfail__near_miss_patient_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\volatility_breakout__4h_us__exit_fastfail__near_miss_patient_symbol_candidate_analysis.txt
volatility_breakout__4h_us__exit_fastfail__near_miss_patient__trend_up_vol_high,Generic volatility breakout [4h_us] with fast-fail exits with patient near-miss optimization focused on trend_up_vol_high,near_miss_optimized,4h_us,4h,us,volatility_breakout,long_only,long_leg,19375.85400,8,25.00000,23.27094,1.10478,2.69266,2421.98175,0.33741,15.26772,17.53821,10122.92997,-145.00099,69.81283,135.50000,trailing_stop,37.50000,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,19375.85400,trend_up_vol_high,trend_expansion,19375.85400,100.00000,1.00000,0.00000,"{""trend_up_vol_high"": 8}","{""trend_up_vol_high"": 19375.85399929367}","{""trend_up_vol_high"": 23.270944728184908}","{""trend_up_vol_high"": 25.0}",trend_up_vol_high,1,-87.07000,13.23000,short,-100.30000,500,19257.06770,-1190.62184,59818.80121,0.64582,1.20485,36.40000,2,50.00000,718.68990,778.67255,38.46098,4.02442,-472.09905,611.64569,3.28533,3,-251.75236,0.14061,2,artifacts\research\xauusd\candidates\volatility_breakout__4h_us__exit_fastfail__near_miss_patient__trend_up_vol_high_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\volatility_breakout__4h_us__exit_fastfail__near_miss_patient__trend_up_vol_high_symbol_candidate_analysis.txt
volatility_breakout__4h_us__exit_fastfail__near_miss_patient__trend_up,Generic volatility breakout [4h_us] with fast-fail exits with patient near-miss optimization focused on trend_up,near_miss_optimized,4h_us,4h,us,volatility_breakout,long_only,long_leg,21671.94727,9,11.11111,23.69244,1.00449,2.94584,2407.99414,0.31758,18.88048,21.57516,22626.97650,-119.37865,189.53955,146.66667,trailing_stop,33.33333,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,21671.94727,trend_up_vol_high,trend_expansion,21671.94727,100.00000,1.00000,0.00000,"{""trend_up_vol_high"": 9}","{""trend_up_vol_high"": 21671.947271484303}","{""trend_up_vol_high"": 23.69244393495476}","{""trend_up_vol_high"": 11.11111111111111}",trend_up,1,-87.07000,13.23000,short,-100.30000,500,21605.44748,-1244.49812,67124.44588,0.75623,1.24450,37.00000,2,0.00000,19.69546,4075.00122,1.00439,500.99320,2943.18933,147.99049,1.20237,5,7098.17750,999.00000,1,artifacts\research\xauusd\candidates\volatility_breakout__4h_us__exit_fastfail__near_miss_patient__trend_up_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\volatility_breakout__4h_us__exit_fastfail__near_miss_patient__trend_up_symbol_candidate_analysis.txt
volatility_breakout__4h_us__exit_fastfail__near_miss_protective,Generic volatility breakout [4h_us] with fast-fail exits with protective near-miss optimization,near_miss_optimized,4h_us,4h,us,volatility_breakout,long_only,long_leg,23560.09199,10,20.00000,28.69037,1.08034,3.06615,2356.00920,0.30532,17.80248,21.80800,12205.46629,-106.35507,114.76149,238.70000,trailing_stop,30.00000,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,23560.09199,trend_up_vol_high,trend_expansion,23560.09199,100.00000,1.00000,0.00000,"{""trend_up_vol_high"": 10}","{""trend_up_vol_high"": 23560.09199484557}","{""trend_up_vol_high"": 28.690371431568337}","{""trend_up_vol_high"": 20.0}",,1,-87.07000,13.23000,short,-100.30000,500,23426.61551,-1208.25488,72125.45423,0.57271,1.22775,38.60000,2,100.00000,2012.95373,2032.09906,18.22275,7.10123,1337.80993,2655.30052,26.72494,6,1804.26876,4.46228,8,artifacts\research\xauusd\candidates\volatility_breakout__4h_us__exit_fastfail__near_miss_protective_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\volatility_breakout__4h_us__exit_fastfail__near_miss_protective_symbol_candidate_analysis.txt
volatility_breakout__4h_us__exit_fastfail__near_miss_protective__trend_up_vol_high,Generic volatility breakout [4h_us] with fast-fail exits with protective near-miss optimization focused on trend_up_vol_high,near_miss_optimized,4h_us,4h,us,volatility_breakout,long_only,long_leg,3289.07559,18,55.55556,3.68884,0.58711,8.08978,182.72642,0.41654,0.99459,5.60215,451.23097,-152.90426,2.95107,6.55556,trailing_stop,55.55556,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,3289.07559,trend_up_vol_high,trend_expansion,3289.07559,100.00000,1.00000,0.00000,"{""trend_up_vol_high"": 18}","{""trend_up_vol_high"": 3289.075589653166}","{""trend_up_vol_high"": 3.688835807452977}","{""trend_up_vol_high"": 55.55555555555556}",trend_up_vol_high,1,-87.07000,13.23000,short,-100.30000,500,3287.91336,557.04597,6424.50035,0.51477,1.17239,2.80000,2,100.00000,774.83501,1217.53372,39.64834,4.98890,-239.11932,723.93592,5.66006,3,2109.14017,8.19663,5,artifacts\research\xauusd\candidates\volatility_breakout__4h_us__exit_fastfail__near_miss_protective__trend_up_vol_high_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\volatility_breakout__4h_us__exit_fastfail__near_miss_protective__trend_up_vol_high_symbol_candidate_analysis.txt
volatility_breakout__4h_us__exit_fastfail__near_miss_protective__trend_up,Generic volatility breakout [4h_us] with fast-fail exits with protective near-miss optimization focused on trend_up,near_miss_optimized,4h_us,4h,us,volatility_breakout,long_only,long_leg,20715.10234,10,30.00000,21.31359,1.00333,3.30670,2071.51023,0.30139,12.92499,20.64633,7244.95607,-145.68084,49.73170,125.00000,trailing_stop,40.00000,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,20715.10234,trend_up_vol_high,trend_expansion,20715.10234,100.00000,1.00000,0.00000,"{""trend_up_vol_high"": 10}","{""trend_up_vol_high"": 20715.102342654038}","{""trend_up_vol_high"": 21.31358669912934}","{""trend_up_vol_high"": 30.0}",trend_up,1,-87.07000,13.23000,short,-100.30000,500,20610.43168,-1368.46967,63866.54251,0.71085,1.38202,39.00000,2,50.00000,78.39035,2448.80046,1.10571,13021.92238,2981.18602,169.58861,1.23896,5,3402.31456,26033.21944,6,artifacts\research\xauusd\candidates\volatility_breakout__4h_us__exit_fastfail__near_miss_protective__trend_up_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\volatility_breakout__4h_us__exit_fastfail__near_miss_protective__trend_up_symbol_candidate_analysis.txt
volatility_breakout__4h_us__exit_fastfail__near_miss_dense,Generic volatility breakout [4h_us] with fast-fail exits with denser near-miss optimization,near_miss_optimized,4h_us,4h,us,volatility_breakout,long_only,long_leg,22987.81942,10,20.00000,22.99042,1.06601,3.02371,2298.78194,0.30277,14.80984,21.56427,12016.58765,-130.66949,91.96170,266.20000,trailing_stop,40.00000,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,22987.81942,trend_up_vol_high,trend_expansion,22987.81942,100.00000,1.00000,0.00000,"{""trend_up_vol_high"": 10}","{""trend_up_vol_high"": 22987.8194233248}","{""trend_up_vol_high"": 22.990424251293987}","{""trend_up_vol_high"": 20.0}",,1,-87.07000,13.23000,short,-100.30000,500,22808.84061,-1449.58030,70797.83172,0.76077,1.47807,39.00000,2,50.00000,1760.57569,565.38828,8.45583,1.86871,1909.03177,2480.11576,13.62076,6,-465.24707,0.61502,6,artifacts\research\xauusd\candidates\volatility_breakout__4h_us__exit_fastfail__near_miss_dense_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\volatility_breakout__4h_us__exit_fastfail__near_miss_dense_symbol_candidate_analysis.txt
