name,description,archetype,realized_pnl,closed_trades,win_rate_pct,profit_factor,max_drawdown_pct,total_costs,expectancy,avg_win,avg_loss,payoff_ratio,avg_hold_bars,dominant_exit,dominant_exit_share_pct,component_count,combo_outperformance_score,combo_trade_overlap_pct,best_regime,best_regime_pnl,worst_regime,worst_regime_pnl,dominant_regime_share_pct,regime_stability_score,regime_loss_ratio,regime_trade_count_by_label,regime_pnl_by_label,regime_pf_by_label,regime_win_rate_by_label,regime_filter_label,walk_forward_windows,walk_forward_pass_rate_pct,walk_forward_avg_validation_pnl,walk_forward_avg_test_pnl,walk_forward_avg_validation_pf,walk_forward_avg_test_pf,train_pnl,validation_pnl,validation_profit_factor,validation_closed_trades,test_pnl,test_profit_factor,test_closed_trades,trade_log_path,trade_analysis_path
stock_power_hour_sweep_balanced__15m_power,Stock power-hour continuation sweep balanced [15m_power],parameter_sweep,-34.66322,59,8.47458,0.07257,0.03451,30.05760,-0.58751,0.54247,-0.69214,0.78376,5.23729,stop_loss,40.67797,1,0.00000,0.00000,trend_flat_vol_low,-0.63325,trend_up_vol_mid,-18.87423,49.15254,0.00000,999.00000,"{""trend_flat_vol_high"": 3, ""trend_flat_vol_low"": 1, ""trend_flat_vol_mid"": 7, ""trend_up_vol_high"": 14, ""trend_up_vol_low"": 5, ""trend_up_vol_mid"": 29}","{""trend_flat_vol_high"": -1.1690994946981952, ""trend_flat_vol_low"": -0.6332527012434069, ""trend_flat_vol_mid"": -2.2467411819103678, ""trend_up_vol_high"": -8.561911048216652, ""trend_up_vol_low"": -3.1779843600079003, ""trend_up_vol_mid"": -18.874231678511332}","{""trend_flat_vol_high"": 0.3320451106033356, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.07611578070486857, ""trend_up_vol_high"": 0.18520024092660783, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}","{""trend_flat_vol_high"": 33.33333333333333, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 14.285714285714285, ""trend_up_vol_high"": 21.428571428571427, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}",,3,0.00000,-6.69731,-6.70818,0.06706,0.23690,-18.49741,-4.74597,0.20117,12,-7.67432,0.14117,10,artifacts\research\msft\candidates\stock_power_hour_sweep_balanced__15m_power_15m_power_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_power_hour_sweep_balanced__15m_power_15m_power_symbol_candidate_analysis.txt
stock_power_hour_sweep_dense__15m_power,Stock power-hour continuation sweep dense [15m_power],parameter_sweep,-32.82590,62,9.67742,0.15421,0.03268,31.58620,-0.52945,0.99752,-0.69305,1.43932,4.91935,stop_loss,43.54839,1,0.00000,0.00000,trend_flat_vol_low,-0.63325,trend_up_vol_mid,-18.64578,46.77419,0.00000,999.00000,"{""trend_flat_vol_high"": 3, ""trend_flat_vol_low"": 1, ""trend_flat_vol_mid"": 7, ""trend_up_vol_high"": 16, ""trend_up_vol_low"": 6, ""trend_up_vol_mid"": 29}","{""trend_flat_vol_high"": -1.1690994946981952, ""trend_flat_vol_low"": -0.6332527012434069, ""trend_flat_vol_mid"": -2.2467411819103678, ""trend_up_vol_high"": -6.269970613243579, ""trend_up_vol_low"": -3.861061473762846, ""trend_up_vol_mid"": -18.645776249627293}","{""trend_flat_vol_high"": 0.3320451106033356, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.07611578070486857, ""trend_up_vol_high"": 0.4542559353995109, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}","{""trend_flat_vol_high"": 33.33333333333333, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 14.285714285714285, ""trend_up_vol_high"": 25.0, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}",,3,0.00000,-7.04516,-6.70818,0.06706,0.23690,-20.22406,-4.74597,0.20117,12,-7.67432,0.14117,10,artifacts\research\msft\candidates\stock_power_hour_sweep_dense__15m_power_15m_power_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_power_hour_sweep_dense__15m_power_15m_power_symbol_candidate_analysis.txt
stock_power_hour_sweep_selective__15m_power,Stock power-hour continuation sweep selective [15m_power],parameter_sweep,-31.51824,59,11.86441,0.17112,0.03137,30.05550,-0.53421,0.92953,-0.73125,1.27115,5.00000,stop_loss,42.37288,1,0.00000,0.00000,trend_flat_vol_low,-0.63325,trend_up_vol_mid,-16.08127,38.98305,0.00000,999.00000,"{""trend_flat_vol_high"": 3, ""trend_flat_vol_low"": 1, ""trend_flat_vol_mid"": 6, ""trend_up_vol_high"": 20, ""trend_up_vol_low"": 6, ""trend_up_vol_mid"": 23}","{""trend_flat_vol_high"": -1.1690994946981952, ""trend_flat_vol_low"": -0.6332527012434069, ""trend_flat_vol_mid"": -2.1814879033842027, ""trend_up_vol_high"": -7.618267686887587, ""trend_up_vol_low"": -3.8348564250511155, ""trend_up_vol_mid"": -16.081272405971905}","{""trend_flat_vol_high"": 0.3320451106033356, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.07821449879875185, ""trend_up_vol_high"": 0.4297148129790969, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}","{""trend_flat_vol_high"": 33.33333333333333, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 16.666666666666664, ""trend_up_vol_high"": 25.0, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}",,3,0.00000,-7.14365,-6.19963,0.06000,0.28014,-18.43148,-5.44521,0.17999,11,-6.58429,0.21309,10,artifacts\research\msft\candidates\stock_power_hour_sweep_selective__15m_power_15m_power_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_power_hour_sweep_selective__15m_power_15m_power_symbol_candidate_analysis.txt
stock_post_earnings_drift_sweep_balanced__15m_power,Stock post-earnings drift sweep balanced [15m_power],parameter_sweep,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,0.00000,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\msft\candidates\stock_post_earnings_drift_sweep_balanced__15m_power_15m_power_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_post_earnings_drift_sweep_balanced__15m_power_15m_power_symbol_candidate_analysis.txt
stock_post_earnings_drift_sweep_dense__15m_power,Stock post-earnings drift sweep dense [15m_power],parameter_sweep,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,0.00000,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\msft\candidates\stock_post_earnings_drift_sweep_dense__15m_power_15m_power_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_post_earnings_drift_sweep_dense__15m_power_15m_power_symbol_candidate_analysis.txt
stock_trend_breakout_sweep_balanced__15m_midday,Stock trend breakout sweep balanced [15m_midday],parameter_sweep,-20.59846,43,13.95349,0.11021,0.02061,21.89885,-0.47903,0.42523,-0.62567,0.67963,9.39535,stop_loss,30.23256,1,0.00000,0.00000,trend_down_vol_high,-0.80881,trend_up_vol_mid,-8.63173,41.86047,0.00000,999.00000,"{""trend_down_vol_high"": 2, ""trend_flat_vol_high"": 5, ""trend_flat_vol_mid"": 7, ""trend_up_vol_high"": 18, ""trend_up_vol_mid"": 11}","{""trend_down_vol_high"": -0.8088084041736556, ""trend_flat_vol_high"": -2.5883703094246036, ""trend_flat_vol_mid"": -3.0787312015867654, ""trend_up_vol_high"": -5.490827841627219, ""trend_up_vol_mid"": -8.631725298987082}","{""trend_down_vol_high"": 0.0, ""trend_flat_vol_high"": 0.03178543306604814, ""trend_flat_vol_mid"": 0.06305704165390554, ""trend_up_vol_high"": 0.2915070856297486, ""trend_up_vol_mid"": 0.0}","{""trend_down_vol_high"": 0.0, ""trend_flat_vol_high"": 20.0, ""trend_flat_vol_mid"": 14.285714285714285, ""trend_up_vol_high"": 22.22222222222222, ""trend_up_vol_mid"": 0.0}",,3,0.00000,-4.20601,-3.60918,0.05029,0.30468,-9.09465,-4.43231,0.04466,9,-3.78598,0.29987,11,artifacts\research\msft\candidates\stock_trend_breakout_sweep_balanced__15m_midday_15m_midday_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_trend_breakout_sweep_balanced__15m_midday_15m_midday_symbol_candidate_analysis.txt
stock_trend_breakout_sweep_dense__15m_midday,Stock trend breakout sweep dense [15m_midday],parameter_sweep,-34.21037,63,9.52381,0.08591,0.03423,32.09667,-0.54302,0.53584,-0.65659,0.81610,8.60317,stop_loss,34.92063,1,0.00000,0.00000,trend_flat_vol_high,-1.49748,trend_up_vol_mid,-14.27786,41.26984,0.00000,999.00000,"{""trend_flat_vol_high"": 3, ""trend_flat_vol_mid"": 13, ""trend_up_vol_high"": 26, ""trend_up_vol_mid"": 21}","{""trend_flat_vol_high"": -1.4974751958733128, ""trend_flat_vol_mid"": -6.79362772911137, ""trend_up_vol_high"": -11.641400308360865, ""trend_up_vol_mid"": -14.277864512014677}","{""trend_flat_vol_high"": 0.0, ""trend_flat_vol_mid"": 0.02959666313391323, ""trend_up_vol_high"": 0.20532489228955186, ""trend_up_vol_mid"": 0.0}","{""trend_flat_vol_high"": 0.0, ""trend_flat_vol_mid"": 7.6923076923076925, ""trend_up_vol_high"": 19.230769230769234, ""trend_up_vol_mid"": 0.0}",,3,0.00000,-9.20450,-5.88949,0.02266,0.21306,-16.80758,-10.20964,0.01989,15,-4.38035,0.26527,11,artifacts\research\msft\candidates\stock_trend_breakout_sweep_dense__15m_midday_15m_midday_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_trend_breakout_sweep_dense__15m_midday_15m_midday_symbol_candidate_analysis.txt
stock_trend_breakout_sweep_selective__15m_midday,Stock trend breakout sweep selective [15m_midday],parameter_sweep,-18.62575,31,12.90323,0.09511,0.01864,15.78201,-0.60083,0.48944,-0.76235,0.64201,9.48387,stale_breakout,29.03226,1,0.00000,0.00000,trend_down_vol_high,-0.28444,trend_up_vol_high,-12.30198,61.29032,0.00000,999.00000,"{""trend_down_vol_high"": 1, ""trend_flat_vol_high"": 9, ""trend_up_vol_high"": 19, ""trend_up_vol_mid"": 2}","{""trend_down_vol_high"": -0.28443670947545097, ""trend_flat_vol_high"": -4.345884797937585, ""trend_up_vol_high"": -12.301981812506174, ""trend_up_vol_mid"": -1.6934422000968434}","{""trend_down_vol_high"": 0.0, ""trend_flat_vol_high"": 0.05715785664416614, ""trend_up_vol_high"": 0.12105377464331696, ""trend_up_vol_mid"": 0.0}","{""trend_down_vol_high"": 0.0, ""trend_flat_vol_high"": 22.22222222222222, ""trend_up_vol_high"": 10.526315789473683, ""trend_up_vol_mid"": 0.0}",,3,0.00000,-4.59859,-4.07303,0.00000,0.21083,-5.17521,-5.09119,0.00000,8,-4.40667,0.20669,7,artifacts\research\msft\candidates\stock_trend_breakout_sweep_selective__15m_midday_15m_midday_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_trend_breakout_sweep_selective__15m_midday_15m_midday_symbol_candidate_analysis.txt
stock_gap_and_go_sweep_balanced__15m_midday,Stock gap-and-go sweep balanced [15m_midday],parameter_sweep,-8.17787,15,13.33333,0.10998,0.00818,7.63455,-0.54519,0.50525,-0.70680,0.71484,11.06667,stale_breakout,33.33333,1,0.00000,0.00000,trend_up_vol_mid,-0.79284,trend_up_vol_high,-5.38911,60.00000,0.00000,999.00000,"{""trend_flat_vol_high"": 5, ""trend_up_vol_high"": 9, ""trend_up_vol_mid"": 1}","{""trend_flat_vol_high"": -1.9959137607954227, ""trend_up_vol_high"": -5.389114571886805, ""trend_up_vol_mid"": -0.7928415501574317}","{""trend_flat_vol_high"": 0.207080508678673, ""trend_up_vol_high"": 0.08322706922809782, ""trend_up_vol_mid"": 0.0}","{""trend_flat_vol_high"": 20.0, ""trend_up_vol_high"": 11.11111111111111, ""trend_up_vol_mid"": 0.0}",,3,0.00000,-2.78199,-1.38698,0.00000,0.36947,-1.92260,-2.98223,0.00000,4,-1.33758,0.43035,5,artifacts\research\msft\candidates\stock_gap_and_go_sweep_balanced__15m_midday_15m_midday_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_gap_and_go_sweep_balanced__15m_midday_15m_midday_symbol_candidate_analysis.txt
stock_gap_and_go_sweep_dense__15m_midday,Stock gap-and-go sweep dense [15m_midday],parameter_sweep,-9.21835,17,11.76471,0.09879,0.00922,8.65472,-0.54226,0.50525,-0.68192,0.74092,10.88235,stale_breakout,41.17647,1,0.00000,0.00000,trend_flat_vol_mid,-0.79833,trend_up_vol_high,-5.43879,58.82353,0.00000,999.00000,"{""trend_flat_vol_high"": 4, ""trend_flat_vol_mid"": 1, ""trend_up_vol_high"": 10, ""trend_up_vol_mid"": 2}","{""trend_flat_vol_high"": -1.4278723686951946, ""trend_flat_vol_mid"": -0.7983294630052913, ""trend_up_vol_high"": -5.438791126696213, ""trend_up_vol_mid"": -1.5533569208548246}","{""trend_flat_vol_high"": 0.26743068460640274, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 0.08252963101805692, ""trend_up_vol_mid"": 0.0}","{""trend_flat_vol_high"": 25.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 10.0, ""trend_up_vol_mid"": 0.0}",,3,0.00000,-2.43641,-1.21419,0.00000,0.39886,-3.48144,-2.46387,0.00000,4,-1.33758,0.43035,5,artifacts\research\msft\candidates\stock_gap_and_go_sweep_dense__15m_midday_15m_midday_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_gap_and_go_sweep_dense__15m_midday_15m_midday_symbol_candidate_analysis.txt
stock_gap_and_go_sweep_selective__15m_midday,Stock gap-and-go sweep selective [15m_midday],parameter_sweep,-3.76261,8,25.00000,0.21171,0.00376,4.06974,-0.47033,0.50525,-0.79552,0.63512,10.75000,stale_breakout,37.50000,1,0.00000,0.00000,trend_flat_vol_high,-0.05358,trend_up_vol_high,-3.70904,75.00000,0.00000,999.00000,"{""trend_flat_vol_high"": 2, ""trend_up_vol_high"": 6}","{""trend_flat_vol_high"": -0.053577993738856744, ""trend_up_vol_high"": -3.709035594629896}","{""trend_flat_vol_high"": 0.9067941337303635, ""trend_up_vol_high"": 0.11653315187048822}","{""trend_flat_vol_high"": 50.0, ""trend_up_vol_high"": 16.666666666666664}",,3,0.00000,-2.24240,-0.30603,0.00000,0.77896,0.00000,-2.41419,0.00000,3,-0.44598,0.69379,4,artifacts\research\msft\candidates\stock_gap_and_go_sweep_selective__15m_midday_15m_midday_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_gap_and_go_sweep_selective__15m_midday_15m_midday_symbol_candidate_analysis.txt
stock_power_hour_sweep_balanced__15m_midday,Stock power-hour continuation sweep balanced [15m_midday],parameter_sweep,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,0.00000,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\msft\candidates\stock_power_hour_sweep_balanced__15m_midday_15m_midday_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_power_hour_sweep_balanced__15m_midday_15m_midday_symbol_candidate_analysis.txt
stock_power_hour_sweep_dense__15m_midday,Stock power-hour continuation sweep dense [15m_midday],parameter_sweep,-18.90199,31,9.67742,0.05401,0.01890,15.78899,-0.60974,0.35973,-0.71361,0.50410,4.64516,stop_loss,35.48387,1,0.00000,0.00000,trend_flat_vol_mid,-0.26333,trend_up_vol_mid,-10.11017,45.16129,0.00000,999.00000,"{""trend_flat_vol_mid"": 3, ""trend_up_vol_high"": 12, ""trend_up_vol_low"": 2, ""trend_up_vol_mid"": 14}","{""trend_flat_vol_mid"": -0.26333253905351056, ""trend_up_vol_high"": -6.52448538979239, ""trend_up_vol_low"": -2.0040026779042894, ""trend_up_vol_mid"": -10.110166855479576}","{""trend_flat_vol_mid"": 0.4520378140650957, ""trend_up_vol_high"": 0.11669570414564746, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}","{""trend_flat_vol_mid"": 33.33333333333333, ""trend_up_vol_high"": 16.666666666666664, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}",,3,0.00000,-3.62291,-1.91221,0.02831,0.10779,-10.36394,-2.34040,0.08494,4,-3.20841,0.00000,4,artifacts\research\msft\candidates\stock_power_hour_sweep_dense__15m_midday_15m_midday_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_power_hour_sweep_dense__15m_midday_15m_midday_symbol_candidate_analysis.txt
stock_power_hour_sweep_selective__15m_midday,Stock power-hour continuation sweep selective [15m_midday],parameter_sweep,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,0.00000,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\msft\candidates\stock_power_hour_sweep_selective__15m_midday_15m_midday_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_power_hour_sweep_selective__15m_midday_15m_midday_symbol_candidate_analysis.txt
stock_post_earnings_drift_sweep_balanced__15m_midday,Stock post-earnings drift sweep balanced [15m_midday],parameter_sweep,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,0.00000,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\msft\candidates\stock_post_earnings_drift_sweep_balanced__15m_midday_15m_midday_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_post_earnings_drift_sweep_balanced__15m_midday_15m_midday_symbol_candidate_analysis.txt
stock_post_earnings_drift_sweep_dense__15m_midday,Stock post-earnings drift sweep dense [15m_midday],parameter_sweep,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,0.00000,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\msft\candidates\stock_post_earnings_drift_sweep_dense__15m_midday_15m_midday_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_post_earnings_drift_sweep_dense__15m_midday_15m_midday_symbol_candidate_analysis.txt
msft_stock_news_momentum_patient,MSFT news momentum with slower exits and wider event follow-through,auto_improved,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,0.00000,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\msft\candidates\msft_stock_news_momentum_patient_symbol_candidate_trades.csv,artifacts\research\msft\candidates\msft_stock_news_momentum_patient_symbol_candidate_analysis.txt
msft_stock_event_open_drive_patient,MSFT event-day opening-drive continuation with patient exits,auto_improved,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,0.00000,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\msft\candidates\msft_stock_event_open_drive_patient_symbol_candidate_trades.csv,artifacts\research\msft\candidates\msft_stock_event_open_drive_patient_symbol_candidate_analysis.txt
msft_stock_gap_fade_selective,MSFT selective gap fade with stricter extension filter,auto_improved,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,0.00000,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\msft\candidates\msft_stock_gap_fade_selective_symbol_candidate_trades.csv,artifacts\research\msft\candidates\msft_stock_gap_fade_selective_symbol_candidate_analysis.txt
msft_stock_gap_and_go_selective,MSFT selective gap-and-go continuation with stricter opening filter,auto_improved,-12.63542,25,12.00000,0.08555,0.01264,12.72396,-0.50542,0.39404,-0.62807,0.62739,26.28000,trailing_stop,36.00000,1,0.00000,0.00000,trend_flat_vol_high,-4.71340,trend_up_vol_high,-7.92202,60.00000,0.00000,999.00000,"{""trend_flat_vol_high"": 10, ""trend_up_vol_high"": 15}","{""trend_flat_vol_high"": -4.71340061998126, ""trend_up_vol_high"": -7.922021000849573}","{""trend_flat_vol_high"": 0.140555383235761, ""trend_up_vol_high"": 0.04935498733850613}","{""trend_flat_vol_high"": 10.0, ""trend_up_vol_high"": 13.333333333333334}",,3,0.00000,-2.30567,-2.20815,0.00000,0.31086,-3.52414,-2.45238,0.00000,4,-2.15928,0.34102,6,artifacts\research\msft\candidates\msft_stock_gap_and_go_selective_symbol_candidate_trades.csv,artifacts\research\msft\candidates\msft_stock_gap_and_go_selective_symbol_candidate_analysis.txt
msft_stock_gap_open_reclaim_selective,MSFT selective gap reclaim continuation after premarket retake,auto_improved,-16.78286,31,6.45161,0.06242,0.01678,15.77957,-0.54138,0.55871,-0.61725,0.90516,15.45161,stop_loss,29.03226,1,0.00000,0.00000,trend_flat_vol_low,-0.62369,trend_up_vol_high,-6.80567,38.70968,0.00000,999.00000,"{""trend_flat_vol_high"": 7, ""trend_flat_vol_low"": 1, ""trend_flat_vol_mid"": 3, ""trend_up_vol_high"": 12, ""trend_up_vol_low"": 1, ""trend_up_vol_mid"": 7}","{""trend_flat_vol_high"": -3.014010948344628, ""trend_flat_vol_low"": -0.6236865454920641, ""trend_flat_vol_mid"": -1.4562100395149966, ""trend_up_vol_high"": -6.805670028188491, ""trend_up_vol_low"": -0.630846896504323, ""trend_up_vol_mid"": -4.252434132810112}","{""trend_flat_vol_high"": 0.2036644470925489, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 0.048457433797922125, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}","{""trend_flat_vol_high"": 14.285714285714285, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 8.333333333333332, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}",,3,0.00000,-3.27238,-3.88750,0.00000,0.20427,-5.04684,-3.19340,0.00000,5,-4.28190,0.20696,9,artifacts\research\msft\candidates\msft_stock_gap_open_reclaim_selective_symbol_candidate_trades.csv,artifacts\research\msft\candidates\msft_stock_gap_open_reclaim_selective_symbol_candidate_analysis.txt
